,sentence,sentence_id
854,"The danger is that Mr Trump is preparing to remove Mr Powell himself, in spite of having appointed him, the Financial Times editorial pointed out.","(2, 1404)"
855,Such a move would be challenged in the courts.,"(2, 1405)"
856,"But there is no guarantee Mr Trump would be overturned, given how effectively he has jammed supportive judges into the system.","(2, 1406)"
857,That would take the US Fed into uncharted waters.,"(2, 1407)"
858,,"(2, 1408)"
859,Not just the Fedthe entire U.S. system of government.,"(2, 1500)"
860,"The biggest danger of a Trump Presidency has always been that it would undermine some of the countrys key institutions, such as Congress, the courts, and independent government agencies.","(2, 1501)"
861,"So far, the system haswith some notable exceptionsstood up reasonably well under the Trumpian assault.","(2, 1502)"
862,But the game isnt over yet.,"(2, 1503)"
863,"In an effort to concentrate power in his own hands, Trump will continue to push things as far as he can and to appoint as many lackeys as he can.","(2, 1504)"
864,The attack on the Fed is part of a larger pattern.,"(2, 1505)"
865,"That is why the stakes are so high, and why Trump must be stopped.","(2, 1506)"
866,,"(2, 1507)"
867,What is going on is perfectly clear.,"(2, 1300)"
868,"There is another Presidential election on the horizon, the Trump-G.O.P.","(2, 1301)"
869,"stimulus is running down, and economic growth is slowing.","(2, 1302)"
870,"With the Democrats controlling the House of Representatives, Trump knows that he cant rely on Congress to juice the economy again going into 2020.","(2, 1303)"
871,"So he is trying to bully the Fed into doing the job, regardless of the longer-term consequences.","(2, 1304)"
872,,"(2, 1305)"
873,Its far from clear that this effort will succeed.,"(2, 1400)"
874,"Even if the Republican-controlled Senate did confirm Moore and Cain to the Feds board, they would only have two votes out of twelve on the F.O.M.C.","(2, 1401)"
875,: Powell and his allies could easily outvote them.,"(2, 1402)"
876,But that might not be the end of it.,"(2, 1403)"
877,"The danger is that Mr Trump is preparing to remove Mr Powell himself, in spite of having appointed him, the Financial Times editorial pointed out.","(2, 1404)"
878,Such a move would be challenged in the courts.,"(2, 1405)"
879,"But there is no guarantee Mr Trump would be overturned, given how effectively he has jammed supportive judges into the system.","(2, 1406)"
880,That would take the US Fed into uncharted waters.,"(2, 1407)"
881,,"(2, 1408)"
882,Not just the Fedthe entire U.S. system of government.,"(2, 1500)"
883,"The biggest danger of a Trump Presidency has always been that it would undermine some of the countrys key institutions, such as Congress, the courts, and independent government agencies.","(2, 1501)"
884,"So far, the system haswith some notable exceptionsstood up reasonably well under the Trumpian assault.","(2, 1502)"
885,But the game isnt over yet.,"(2, 1503)"
886,"In an effort to concentrate power in his own hands, Trump will continue to push things as far as he can and to appoint as many lackeys as he can.","(2, 1504)"
887,The attack on the Fed is part of a larger pattern.,"(2, 1505)"
888,"That is why the stakes are so high, and why Trump must be stopped.","(2, 1506)"
889,,"(2, 1507)"
890,What is going on is perfectly clear.,"(2, 1300)"
891,"There is another Presidential election on the horizon, the Trump-G.O.P.","(2, 1301)"
892,"stimulus is running down, and economic growth is slowing.","(2, 1302)"
893,"With the Democrats controlling the House of Representatives, Trump knows that he cant rely on Congress to juice the economy again going into 2020.","(2, 1303)"
894,"So he is trying to bully the Fed into doing the job, regardless of the longer-term consequences.","(2, 1304)"
895,,"(2, 1305)"
896,Its far from clear that this effort will succeed.,"(2, 1400)"
897,"Even if the Republican-controlled Senate did confirm Moore and Cain to the Feds board, they would only have two votes out of twelve on the F.O.M.C.","(2, 1401)"
898,: Powell and his allies could easily outvote them.,"(2, 1402)"
899,But that might not be the end of it.,"(2, 1403)"
900,"The danger is that Mr Trump is preparing to remove Mr Powell himself, in spite of having appointed him, the Financial Times editorial pointed out.","(2, 1404)"
901,Such a move would be challenged in the courts.,"(2, 1405)"
902,"But there is no guarantee Mr Trump would be overturned, given how effectively he has jammed supportive judges into the system.","(2, 1406)"
903,That would take the US Fed into uncharted waters.,"(2, 1407)"
904,,"(2, 1408)"
905,Not just the Fedthe entire U.S. system of government.,"(2, 1500)"
906,"The biggest danger of a Trump Presidency has always been that it would undermine some of the countrys key institutions, such as Congress, the courts, and independent government agencies.","(2, 1501)"
907,"So far, the system haswith some notable exceptionsstood up reasonably well under the Trumpian assault.","(2, 1502)"
908,But the game isnt over yet.,"(2, 1503)"
909,"In an effort to concentrate power in his own hands, Trump will continue to push things as far as he can and to appoint as many lackeys as he can.","(2, 1504)"
910,The attack on the Fed is part of a larger pattern.,"(2, 1505)"
911,"That is why the stakes are so high, and why Trump must be stopped.","(2, 1506)"
912,,"(2, 1507)"
913,What is going on is perfectly clear.,"(2, 1300)"
914,"There is another Presidential election on the horizon, the Trump-G.O.P.","(2, 1301)"
915,"stimulus is running down, and economic growth is slowing.","(2, 1302)"
916,"With the Democrats controlling the House of Representatives, Trump knows that he cant rely on Congress to juice the economy again going into 2020.","(2, 1303)"
917,"So he is trying to bully the Fed into doing the job, regardless of the longer-term consequences.","(2, 1304)"
918,,"(2, 1305)"
919,Its far from clear that this effort will succeed.,"(2, 1400)"
920,"Even if the Republican-controlled Senate did confirm Moore and Cain to the Feds board, they would only have two votes out of twelve on the F.O.M.C.","(2, 1401)"
921,: Powell and his allies could easily outvote them.,"(2, 1402)"
922,But that might not be the end of it.,"(2, 1403)"
923,"The danger is that Mr Trump is preparing to remove Mr Powell himself, in spite of having appointed him, the Financial Times editorial pointed out.","(2, 1404)"
924,Such a move would be challenged in the courts.,"(2, 1405)"
925,"But there is no guarantee Mr Trump would be overturned, given how effectively he has jammed supportive judges into the system.","(2, 1406)"
926,That would take the US Fed into uncharted waters.,"(2, 1407)"
927,,"(2, 1408)"
928,Not just the Fedthe entire U.S. system of government.,"(2, 1500)"
929,"The biggest danger of a Trump Presidency has always been that it would undermine some of the countrys key institutions, such as Congress, the courts, and independent government agencies.","(2, 1501)"
930,"So far, the system haswith some notable exceptionsstood up reasonably well under the Trumpian assault.","(2, 1502)"
931,But the game isnt over yet.,"(2, 1503)"
932,"In an effort to concentrate power in his own hands, Trump will continue to push things as far as he can and to appoint as many lackeys as he can.","(2, 1504)"
933,The attack on the Fed is part of a larger pattern.,"(2, 1505)"
934,"That is why the stakes are so high, and why Trump must be stopped.","(2, 1506)"
935,,"(2, 1507)"
936,What is going on is perfectly clear.,"(2, 1300)"
937,"There is another Presidential election on the horizon, the Trump-G.O.P.","(2, 1301)"
