,sentence,sentence_id
1248,Netanyahu is facing indictments.,"(3, 1101)"
1249,The fact that his bloc is still in the lead is a tribute to his campaignand to his desperation.,"(3, 1102)"
1250,He seems to have grasped that swing voters have been looking not for sophisticated policy initiatives or democratic scruples but toughness.,"(3, 1103)"
1251,"Opponents with a comparatively stronger military background, particularly Blue and Whites generals, could have been a problem; so Netanyahus campaign has used social media, aided by timely leaks, to warp Gantzs record, depicting him as indecisive, weak, possibly compromised by a hacked phoneand, in any case, beholden to Arab voters.","(3, 1104)"
1252,"(An Israeli watchdog group has uncovered a network of hundreds of social-media accounts, many of them fake, used to smear Netanyahus opponents.)","(3, 1105)"
1253,,"(3, 1106)"
1254,"Netanyahu has meanwhile flaunted his personal relationships with Donald Trump, who, in effect, made a campaign video for him, and with Vladimir Putin; brought the new, autocratic Brazilian President, Jair Bolsonaro, to Jerusalem; announced Trumps recognition of Israels Golan Heights annexation; and called up reserves, ostensibly to attack on the Gaza front, while suggesting a behind-the-scenes deal with Hamas.","(3, 1200)"
1255,Hes projecting indispensability.,"(3, 1201)"
1256,"Ideally, from his perspective, he would have a five- or six-seat cushion in the Knesset, so that none of the smaller parties could threaten to bring him down or extort too much from coalition negotiations.","(3, 1202)"
1257,,"(3, 1203)"
1258,Gantz seems to be counting on eating his Zionist cake while depending on those who would not have it.,"(3, 1000)"
1259,"(One Arab party, Hadash-Taal, has already announced that it will support him.)","(3, 1001)"
1260,"If the rightist parties decide not to join him, he would have to form a minority government with Labor and Meretz, with the Arab members of Knesset provisionally voting with them from the back benches.","(3, 1002)"
1261,"(This was the arrangement that Yitzhak Rabin lived with during the Oslo process, before he was assassinated by a rightist zealot.)","(3, 1003)"
1262,"Gantzs senior ally at the head of Blue and White, Yair Lapid, has dismissed this prospect out of hand.","(3, 1004)"
1263,"But the party may have no other choice, except to find some kind accommodation with the Likud, about which more pr","(3, 1005)"
1264,,"(3, 1006)"
1265,Netanyahu wins outrightand saves himself.,"(3, 1100)"
1266,Netanyahu is facing indictments.,"(3, 1101)"
1267,The fact that his bloc is still in the lead is a tribute to his campaignand to his desperation.,"(3, 1102)"
1268,He seems to have grasped that swing voters have been looking not for sophisticated policy initiatives or democratic scruples but toughness.,"(3, 1103)"
1269,"Opponents with a comparatively stronger military background, particularly Blue and Whites generals, could have been a problem; so Netanyahus campaign has used social media, aided by timely leaks, to warp Gantzs record, depicting him as indecisive, weak, possibly compromised by a hacked phoneand, in any case, beholden to Arab voters.","(3, 1104)"
1270,"(An Israeli watchdog group has uncovered a network of hundreds of social-media accounts, many of them fake, used to smear Netanyahus opponents.)","(3, 1105)"
1271,,"(3, 1106)"
1272,"Netanyahu has meanwhile flaunted his personal relationships with Donald Trump, who, in effect, made a campaign video for him, and with Vladimir Putin; brought the new, autocratic Brazilian President, Jair Bolsonaro, to Jerusalem; announced Trumps recognition of Israels Golan Heights annexation; and called up reserves, ostensibly to attack on the Gaza front, while suggesting a behind-the-scenes deal with Hamas.","(3, 1200)"
1273,Hes projecting indispensability.,"(3, 1201)"
1274,"Ideally, from his perspective, he would have a five- or six-seat cushion in the Knesset, so that none of the smaller parties could threaten to bring him down or extort too much from coalition negotiations.","(3, 1202)"
1275,,"(3, 1203)"
1276,Gantz seems to be counting on eating his Zionist cake while depending on those who would not have it.,"(3, 1000)"
1277,"(One Arab party, Hadash-Taal, has already announced that it will support him.)","(3, 1001)"
1278,"If the rightist parties decide not to join him, he would have to form a minority government with Labor and Meretz, with the Arab members of Knesset provisionally voting with them from the back benches.","(3, 1002)"
1279,"(This was the arrangement that Yitzhak Rabin lived with during the Oslo process, before he was assassinated by a rightist zealot.)","(3, 1003)"
1280,"Gantzs senior ally at the head of Blue and White, Yair Lapid, has dismissed this prospect out of hand.","(3, 1004)"
1281,"But the party may have no other choice, except to find some kind accommodation with the Likud, about which more pr","(3, 1005)"
1282,,"(3, 1006)"
1283,Netanyahu wins outrightand saves himself.,"(3, 1100)"
1284,Netanyahu is facing indictments.,"(3, 1101)"
1285,The fact that his bloc is still in the lead is a tribute to his campaignand to his desperation.,"(3, 1102)"
1286,He seems to have grasped that swing voters have been looking not for sophisticated policy initiatives or democratic scruples but toughness.,"(3, 1103)"
1287,"Opponents with a comparatively stronger military background, particularly Blue and Whites generals, could have been a problem; so Netanyahus campaign has used social media, aided by timely leaks, to warp Gantzs record, depicting him as indecisive, weak, possibly compromised by a hacked phoneand, in any case, beholden to Arab voters.","(3, 1104)"
1288,"(An Israeli watchdog group has uncovered a network of hundreds of social-media accounts, many of them fake, used to smear Netanyahus opponents.)","(3, 1105)"
1289,,"(3, 1106)"
1290,"Netanyahu has meanwhile flaunted his personal relationships with Donald Trump, who, in effect, made a campaign video for him, and with Vladimir Putin; brought the new, autocratic Brazilian President, Jair Bolsonaro, to Jerusalem; announced Trumps recognition of Israels Golan Heights annexation; and called up reserves, ostensibly to attack on the Gaza front, while suggesting a behind-the-scenes deal with Hamas.","(3, 1200)"
1291,Hes projecting indispensability.,"(3, 1201)"
1292,"Ideally, from his perspective, he would have a five- or six-seat cushion in the Knesset, so that none of the smaller parties could threaten to bring him down or extort too much from coalition negotiations.","(3, 1202)"
1293,,"(3, 1203)"
1294,Gantz seems to be counting on eating his Zionist cake while depending on those who would not have it.,"(3, 1000)"
1295,"(One Arab party, Hadash-Taal, has already announced that it will support him.)","(3, 1001)"
1296,"If the rightist parties decide not to join him, he would have to form a minority government with Labor and Meretz, with the Arab members of Knesset provisionally voting with them from the back benches.","(3, 1002)"
1297,"(This was the arrangement that Yitzhak Rabin lived with during the Oslo process, before he was assassinated by a rightist zealot.)","(3, 1003)"
1298,"Gantzs senior ally at the head of Blue and White, Yair Lapid, has dismissed this prospect out of hand.","(3, 1004)"
1299,"But the party may have no other choice, except to find some kind accommodation with the Likud, about which more pr","(3, 1005)"
1300,,"(3, 1006)"
1301,Netanyahu wins outrightand saves himself.,"(3, 1100)"
1302,Netanyahu is facing indictments.,"(3, 1101)"
1303,The fact that his bloc is still in the lead is a tribute to his campaignand to his desperation.,"(3, 1102)"
1304,He seems to have grasped that swing voters have been looking not for sophisticated policy initiatives or democratic scruples but toughness.,"(3, 1103)"
1305,"Opponents with a comparatively stronger military background, particularly Blue and Whites generals, could have been a problem; so Netanyahus campaign has used social media, aided by timely leaks, to warp Gantzs record, depicting him as indecisive, weak, possibly compromised by a hacked phoneand, in any case, beholden to Arab voters.","(3, 1104)"
1306,"(An Israeli watchdog group has uncovered a network of hundreds of social-media accounts, many of them fake, used to smear Netanyahus opponents.)","(3, 1105)"
1307,,"(3, 1106)"
1308,"Netanyahu has meanwhile flaunted his personal relationships with Donald Trump, who, in effect, made a campaign video for him, and with Vladimir Putin; brought the new, autocratic Brazilian President, Jair Bolsonaro, to Jerusalem; announced Trumps recognition of Israels Golan Heights annexation; and called up reserves, ostensibly to attack on the Gaza front, while suggesting a behind-the-scenes deal with Hamas.","(3, 1200)"
1309,Hes projecting indispensability.,"(3, 1201)"
1310,"Ideally, from his perspective, he would have a five- or six-seat cushion in the Knesset, so that none of the smaller parties could threaten to bring him down or extort too much from coalition negotiations.","(3, 1202)"
1311,,"(3, 1203)"
1312,"Netanyahu would have another incentive, however, to coddle the most extremist of those parties, who, in turn, could play on his legal problems to gain access to power.","(3, 1300)"
