ArticleID,Article Name,HIT_ID,WorkerID,Sentence Order #,Sentence,Is_Relevant (Yes/No),Sentence_1.input,Sentence_2.input,Sentence_3.input,Sentence_4.input,Sentence_5.input,Sentence_6.input,Sentence_7.input,Sentence_8.input,Sentence_9.input,Sentence_10.input,Sentence_11.input,Sentence_12.input,Sentence_13.input,Sentence_14.input,Sentence_15.input,Sentence_16.input,Sentence_17.input,Sentence_18.input,Sentence_19.input,Sentence_20.input,Sentence_21.input,Sentence_22.input,Sentence_23.input,Sentence_24.input,Sentence_25.input,Sentence_1.output,Sentence_2.output,Sentence_3.output,Sentence_4.output,Sentence_5.output,Sentence_6.output,Sentence_7.output,Sentence_8.output,Sentence_9.output,Sentence_10.output,Sentence_11.output,Sentence_12.output,Sentence_13.output,Sentence_14.output,Sentence_15.output,Sentence_16.output,Sentence_17.output,Sentence_18.output,Sentence_19.output,Sentence_20.output,Sentence_21.output,Sentence_22.output,Sentence_23.output,Sentence_24.output,Sentence_25.output
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT302,Worker302,19,So will a significant number of young first-time voters.,No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT303,Worker303,20,"This is a tall order: to most Israelis, the business sector seems strong, as does the deterrence of enemies, and Netanyahu gets credit for both.",Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT304,Worker304,21,So even young Israelis tend to skew right.,No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT305,Worker305,22,"A poll conducted by the Israel Democracy Institute shows that among Israelis aged sixty-five and older, Gantz beats Netanyahu fifty-three per cent to thirty-five; among voters aged eighteen to twenty-four, Netanyahu beats Gantz sixty-five per cent to seventeen.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT306,Worker306,23,"Gantz and his allies have been courting these secular, security-minded voters, promising to provide a hard line on security—three of the four senior leaders of Blue and White are former generals—and that he will form a government only with Zionist (read: non-Arab) parties.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT307,Worker307,24,"He is also stressing the importance of the rule of law, warning of Netanyahu’s alliance with messianists and proto-fascist followers of the late Rabbi Meir Kahane—of the danger that Netanyahu is turning Israel into an authoritarian theocracy, as Recep Tayyip Erdoğan has done in Turkey—and promising to force ultra-Orthodox Haredi schools, which focus on religious studies, to also teach such basic subjects as math and English.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT308,Worker308,25,"He is presenting himself as a return to an eclipsed, progressive Israeliness.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT309,Worker309,26,"Blue and White’s winning a majority bloc is another matter, however.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT310,Worker310,27,"For that, it will have to hold its own without luring (even more) voters away from Zionist allies in its block—the Labor Party and the left-wing Meretz Party—who will have to perform at least as well if not better than expected.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT311,Worker311,28,"More important, Gantz will need the Arab vote to be substantially higher than it has been, both to elect more Arab Knesset members—who would block Netanyahu’s rightists—and to raise the electoral threshold, thus sinking marginal rightist parties.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT312,Worker312,29,"But the polls anticipate a decline in the Arab vote, putting one Arab party at risk of dropping below the Knesset threshold.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT313,Worker313,30,So Gantz would be trapped.,Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT314,Worker314,31,He’d need support from secular-left and Arab parties to get the Presidential mandate.,No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT315,Worker315,32,He’d then have forty-five days to form a government.,No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT316,Worker316,33,"But, to form a government only with Zionists, he’d need not only Labor and Meretz but also some combination of rightist parties, including some of the ultra-Orthodox and rightist zealots whom he’s been running against.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT317,Worker317,34,"According to Haaretz, Gantz has hinted which of those parties he’d court.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT318,Worker318,35,"He’s reportedly planning to approach United Torah Judaism, a veteran Haredi party that is traditionally hostile to secular Zionism, but never mind; the Haredim have schools and rabbinic sinecures to protect, and would therefore, at least notionally, be willing to join any government.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT319,Worker319,36,Gantz is also courting two small parties that grew out of the Likud.,No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT320,Worker320,37,"First, there is the populist Kulanu (“All Together”), which appeals primarily to Mizrahi Jews, of Middle Eastern descent, who do not see returning to an older Israel, run by descendants of European pioneers, as a plus; Kulanu’s leader, Moshe Kahlon, is currently the finance minister.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT321,Worker321,38,"Then there is Zehut (“Identity”), which espouses a strange mix of libertarian rhetoric—chiefly, in support of the legalization of weed—and a mystical religious attachment to the settlement movement and to the goal of building a Third Temple on the Temple Mount.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT322,Worker322,39,"Any of these parties might be willing to join a coalition in exchange for being awarded key ministries, which would likely upset promises made to the leftist parties.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT323,Worker323,40,Gantz seems to be counting on eating his Zionist cake while depending on those who would not have it.,Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT324,Worker324,41,"(One Arab party, Hadash-Taal, has already announced that it will support him.)",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT325,Worker325,42,"If the rightist parties decide not to join him, he would have to form a minority government with Labor and Meretz, with the Arab members of Knesset provisionally voting with them from the back benches.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT326,Worker326,43,"(This was the arrangement that Yitzhak Rabin lived with during the Oslo process, before he was assassinated by a rightist zealot.)",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT327,Worker327,44,"Gantz’s senior ally at the head of Blue and White, Yair Lapid, has dismissed this prospect out of hand.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT328,Worker328,45,"But the party may have no other choice, except to find some kind accommodation with the Likud, about which more presently.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT329,Worker329,46,Netanyahu wins outright—and saves himself.,Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT330,Worker330,47,Netanyahu is facing indictments.,Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT331,Worker331,48,The fact that his bloc is still in the lead is a tribute to his campaign—and to his desperation.,No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT332,Worker332,49,He seems to have grasped that swing voters have been looking not for sophisticated policy initiatives or democratic scruples but toughness.,No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT333,Worker333,50,"Opponents with a comparatively stronger military background, particularly Blue and White’s generals, could have been a problem; so Netanyahu’s campaign has used social media, aided by timely leaks, to warp Gantz’s record, depicting him as indecisive, weak, possibly compromised by a hacked phone—and, in any case, beholden to Arab voters.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT334,Worker334,51,"(An Israeli watchdog group has uncovered a network of hundreds of social-media accounts, many of them fake, used to smear Netanyahu’s opponents.)",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT335,Worker335,52,"Netanyahu has meanwhile flaunted his personal relationships with Donald Trump, who, in effect, made a campaign video for him, and with Vladimir Putin; brought the new, autocratic Brazilian President, Jair Bolsonaro, to Jerusalem; announced Trump’s recognition of Israel’s Golan Heights annexation; and called up reserves, ostensibly to attack on the Gaza front, while suggesting a behind-the-scenes deal with Hamas.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT336,Worker336,53,He’s projecting indispensability.,No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT337,Worker337,54,"Ideally, from his perspective, he would have a five- or six-seat cushion in the Knesset, so that none of the smaller parties could threaten to bring him down or extort too much from coalition negotiations.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT338,Worker338,55,"Netanyahu would have another incentive, however, to coddle the most extremist of those parties, who, in turn, could play on his legal problems to gain access to power.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT339,Worker339,56,"His hearings are scheduled for July and, if he is not cleared, which seems likely, he will be forced to stand trial; according to precedent and Supreme Court rulings, ministers who are indicted must resign.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT340,Worker340,57,Netanyahu’s way around this is to form a coalition that will urgently pass two laws.,Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT341,Worker341,58,"The first, already pending in various versions, would give the Knesset the right to overturn, by a simple majority, any Supreme Court decision that strikes down an existing law as unconstitutional; the second would make it illegal to indict a sitting Prime Minister, as opposed to an ordinary minister.",Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT342,Worker342,59,"In effect, Netanyahu would be putting himself above the law.",Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT343,Worker343,60,"Only the various ultra-nationalist and Kahanist parties have signalled that they would go along with this plan; Netanyahu is their ticket into the government, and they already regard the Supreme Court as their nemesis.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT344,Worker344,61,"Pandering to their voters, Netanyahu promised on Saturday that his next government would apply Israeli law to virtually all West Bank settlements—in effect, annexing large swaths of Palestinian territory.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT345,Worker345,62,"Arguably, this is his most audacious move so far.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT346,Worker346,63,"The promise may unsettle some wavering voters, and, ironically, if it draws more rightist voters to the Likud, Netanyahu may gain his plurality at the cost of a smaller rightist party’s failure to pass the threshold, thus weakening or even endangering his bloc’s majority.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT347,Worker347,64,Netanyahu wins narrowly—and faces a Likud revolt.,Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT348,Worker348,65,"If Netanyahu’s bloc does win only a bare majority, his ability to form a government won’t be much better than Gantz’s.",Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT349,Worker349,66,"Smaller, extremist parties would have the leverage to demand being put in charge of key ministries.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT350,Worker350,67,"They could also preëmpt any consideration of the Trump peace plan, which is expected to make some gestures toward eventual Palestinian sovereignty, however reduced in scope.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT351,Worker351,68,"In either case, senior Likud leaders—for example, Gideon Sa’ar, the former education minister who has tangled with Netanyahu in the past—would not be pleased with the idea of ceding power to the smaller parties.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT352,Worker352,69,"Moshe Kahlon, whose support Netanyahu may need again, has, for his part, always protected the Supreme Court.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT353,Worker353,70,Either man might inherit the Likud’s leadership if Netanyahu were forced out.,No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT354,Worker354,71,"The former Prime Minister Ehud Olmert, an experienced veteran of similar negotiations, has privately indicated that he doubts senior Likud ministers would be ready to sacrifice their political futures, and give up so many senior positions in the cabinet, just to save the Prime Minister for the few months until his hearings may force him to face trial.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT355,Worker355,72,A unity government is negotiated.,Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT356,Worker356,73,This is a radical possibility that may appear less so as the post-election dust settles.,Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT357,Worker357,74,"If Netanyahu’s pending indictments were not a stumbling block, the conundrum facing both leading parties would militate for a government of national unity, which would keep out the ultra-rightists and the Kahanists, and could expand to include, say, Labor and Kulanu.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT358,Worker358,75,"Indeed, in ordinary years, such a government would seem irresistible.",Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT359,Worker359,76,"It might entail a rotation agreement—as Labor and Likud had in a unity government established in 1984—with one leader holding the Prime Minister’s job for the first two years of a four-year term, and the other for the last two.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT360,Worker360,77,"The President, Reuven Rivlin, concerned about the integrity of civil society and its judicial institutions, is reported to be entertaining this idea.",Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT361,Worker361,78,It’s hard to believe that a vast majority of voters for both parties wouldn’t see it as a relief.,Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT362,Worker362,79,Gantz’s animus for Netanyahu is real.,No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT363,Worker363,80,"But he was secretly recorded saying that “the door is closed but not locked,” regarding joining with the Likud in a unity government—if Netanyahu’s criminal proceedings don’t get in the way.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
