,sentence,sentence_id
718,"If the final polls on the Israeli election are to be believedby law, there will be no more revealed before the voting begins, on Tuesday morningthings are looking better for Prime Minister Benjamin Netanyahus Likud Party than for Blue and White, the new centrist party led by the former military Chief of Staff Benny Gantz.","(3, 100)"
719,"The two continue to run neck and neck in the race for a plurality in the Knessetwith about thirty seats each, out of a total of a hundred and twenty.","(3, 101)"
720,"But both are running with a bloc of smaller parties, and Netanyahus bloc seems more likely than Gantzs to win a sixty-one-seat Knesset majority.","(3, 102)"
721,,"(3, 103)"
722,The President typically bestows a mandate to form a government on the leader of the party that wins a pluralityexcept in cases where a bloc of parties led by someone else wins a clear majority.,"(3, 200)"
723,"That is how Netanyahu won in 2009, and its why the polls still favor him.","(3, 201)"
724,"A majority of voters are now either hoping that he will remain in office, or are bracing for it.","(3, 202)"
725,"In a recent Channel 12 poll, fifty-eight per cent of respondents said that Netanyahu will be the next Prime Minister.","(3, 203)"
726,But only thirty-six per cent wanted him to be.,"(3, 204)"
727,,"(3, 205)"
728,"Given the quirks of the Israeli electoral system, though, the polls may prove misleading.","(3, 300)"
729,"The margin of error is around four per cent, which means that it may be impossible to divine the fates of the all-important smaller parties.","(3, 301)"
730,Each must win three and a quarter per cent of the total vote in order to enter the Knesset; a vote for a party that does not clear that threshold is simply wasted.,"(3, 302)"
731,"Fully seven partiestwo in Gantzs potential bloc, five in Netanyahushave been polling close to extinction at various points in the campaign.","(3, 303)"
732,"Moreover, according to an April 2nd poll, more than eight per cent of voters are still undecided.","(3, 304)"
733,,"(3, 305)"
734,"If the final polls on the Israeli election are to be believedby law, there will be no more revealed before the voting begins, on Tuesday morningthings are looking better for Prime Minister Benjamin Netanyahus Likud Party than for Blue and White, the new centrist party led by the former military Chief of Staff Benny Gantz.","(3, 100)"
735,"The two continue to run neck and neck in the race for a plurality in the Knessetwith about thirty seats each, out of a total of a hundred and twenty.","(3, 101)"
736,"But both are running with a bloc of smaller parties, and Netanyahus bloc seems more likely than Gantzs to win a sixty-one-seat Knesset majority.","(3, 102)"
737,,"(3, 103)"
738,The President typically bestows a mandate to form a government on the leader of the party that wins a pluralityexcept in cases where a bloc of parties led by someone else wins a clear majority.,"(3, 200)"
739,"That is how Netanyahu won in 2009, and its why the polls still favor him.","(3, 201)"
740,"A majority of voters are now either hoping that he will remain in office, or are bracing for it.","(3, 202)"
741,"In a recent Channel 12 poll, fifty-eight per cent of respondents said that Netanyahu will be the next Prime Minister.","(3, 203)"
742,But only thirty-six per cent wanted him to be.,"(3, 204)"
743,,"(3, 205)"
744,"Given the quirks of the Israeli electoral system, though, the polls may prove misleading.","(3, 300)"
745,"The margin of error is around four per cent, which means that it may be impossible to divine the fates of the all-important smaller parties.","(3, 301)"
746,Each must win three and a quarter per cent of the total vote in order to enter the Knesset; a vote for a party that does not clear that threshold is simply wasted.,"(3, 302)"
747,"Fully seven partiestwo in Gantzs potential bloc, five in Netanyahushave been polling close to extinction at various points in the campaign.","(3, 303)"
748,"Moreover, according to an April 2nd poll, more than eight per cent of voters are still undecided.","(3, 304)"
749,,"(3, 305)"
750,So Gantzs bloc could squeak out a win.,"(3, 400)"
751,Or Netanyahus could win in a landslide.,"(3, 401)"
752,"Or either leader could win a plurality for his party, but not a majority for his bloc.","(3, 402)"
753,"In fact, the polls reveal little about the serious difficulties that either of them, even with a clear win, will face in forming a government.","(3, 403)"
754,Consider the head-spinning possibilities:,"(3, 404)"
755,,"(3, 405)"
756,Gantz wins outrightand his problems begin.,"(3, 500)"
757,"For Blue and White to win a plurality, a significant number of secular, formerly right-of-center voters will have to support it.","(3, 501)"
758,So will a significant number of young first-time voters.,"(3, 502)"
759,"This is a tall order: to most Israelis, the business sector seems strong, as does the deterrence of enemies, and Netanyahu gets credit for both.","(3, 503)"
760,So even young Israelis tend to skew right.,"(3, 504)"
761,"A poll conducted by the Israel Democracy Institute shows that among Israelis aged sixty-five and older, Gantz beats Netanyahu fifty-three per cent to thirty-five; among voters aged eighteen to twenty-four, Netanyahu beats Gantz sixty-five per cent to seventeen.","(3, 505)"
762,,"(3, 506)"
763,"Gantz and his allies have been courting these secular, security-minded voters, promising to provide a hard line on securitythree of the four senior leaders of Blue and White are former generalsand that he will form a government only with Zionist (read: non-Arab) parties.","(3, 600)"
764,"He is also stressing the importance of the rule of law, warning of Netanyahus alliance with messianists and proto-fascist followers of the late Rabbi Meir Kahaneof the danger that Netanyahu is turning Israel into an authoritarian theocracy, as Recep Tayyip Erdogan has done in Turkeyand promising to force ultra-Orthodox Haredi schools, which focus on religious studies, to also teach such basic subjects as math and English.","(3, 601)"
765,"He is presenting himself as a return to an eclipsed, progressive Israeliness.","(3, 602)"
766,,"(3, 603)"
767,So Gantzs bloc could squeak out a win.,"(3, 400)"
768,Or Netanyahus could win in a landslide.,"(3, 401)"
769,"Or either leader could win a plurality for his party, but not a majority for his bloc.","(3, 402)"
770,"In fact, the polls reveal little about the serious difficulties that either of them, even with a clear win, will face in forming a government.","(3, 403)"
771,Consider the head-spinning possibilities:,"(3, 404)"
772,,"(3, 405)"
773,Gantz wins outrightand his problems begin.,"(3, 500)"
774,"For Blue and White to win a plurality, a significant number of secular, formerly right-of-center voters will have to support it.","(3, 501)"
775,So will a significant number of young first-time voters.,"(3, 502)"
776,"This is a tall order: to most Israelis, the business sector seems strong, as does the deterrence of enemies, and Netanyahu gets credit for both.","(3, 503)"
777,So even young Israelis tend to skew right.,"(3, 504)"
778,"A poll conducted by the Israel Democracy Institute shows that among Israelis aged sixty-five and older, Gantz beats Netanyahu fifty-three per cent to thirty-five; among voters aged eighteen to twenty-four, Netanyahu beats Gantz sixty-five per cent to seventeen.","(3, 505)"
779,,"(3, 506)"
780,"Gantz and his allies have been courting these secular, security-minded voters, promising to provide a hard line on securitythree of the four senior leaders of Blue and White are former generalsand that he will form a government only with Zionist (read: non-Arab) parties.","(3, 600)"
781,"He is also stressing the importance of the rule of law, warning of Netanyahus alliance with messianists and proto-fascist followers of the late Rabbi Meir Kahaneof the danger that Netanyahu is turning Israel into an authoritarian theocracy, as Recep Tayyip Erdogan has done in Turkeyand promising to force ultra-Orthodox Haredi schools, which focus on religious studies, to also teach such basic subjects as math and English.","(3, 601)"
